id	semantic_groups	preflabel	synonyms	description
NCBIGene:838188	GENE	RAD23A	NA	NA
FlyBase:FBgn0003943	GENE	Ubi-p63E	NA	NA
FBcv:0000370	DISO	male sterile	NA	NA
FlyBase:FBgn0033542	GENE	CG12309	NA	NA
FlyBase:FBgn0039235	GENE	CG10899	NA	NA
ClinVarVariant:221578	VARI	NM_018297.3(NGLY1):c.622C>T (p.Gln208Ter)	NA	NA
HP:0200055	DISO	Small hand	NA	NA
NCBIGene:106992282	GENE	RPS27A	NA	NA
Xenbase:XB-GENE-984319	GENE	rad23b	NA	NA
ZFIN:ZDB-GENE-040625-69	GENE	psmc1b	NA	NA
NCBIGene:100018501	GENE	PSMC1	NA	NA
:.well-known/genid/genoGM26607	GENO	NGLY1(ARG401TER) [GM26607]	NA	NA
NCBIGene:100031069	GENE	TRIM54	NA	NA
ZFIN:ZDB-GENE-041014-342	GENE	trim54	NA	NA
NCBIGene:395556	GENE	STAT5B	NA	NA
WormBase:WBGene00013111	GENE	sta-1	NA	NA
FBbt:00001810PHENOTYPE	DISO	posterior dorsal histoblast nest abdominal 1 phenotype	NA	NA
APO:0000112	DISO	inviable	NA	NA
NCBIGene:100513991	GENE	FSD2	NA	NA
RGD:1305167	GENE	Fsd2	NA	NA
HGNC:9813	GENE	RAD23B	NA	NA
HP:0000739	DISO	Anxiety	NA	NA
HGNC:463	GENE	AMFR	NA	NA
MGI:98506	GENE	Tcf4	NA	NA
UBERON:0000059	ANAT	large intestine	NA	NA
MP:0008735	DISO	increased susceptibility to endotoxin shock	NA	NA
NCBIGene:100056893	GENE	CCDC136	NA	NA
HGNC:22225	GENE	CCDC136	NA	NA
GO:0033925	PHYS	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity	NA	NA
Xenbase:XB-GENE-981873	GENE	engase	NA	NA
HP:0040189	DISO	Scaling skin	NA	NA
HP:0001250	DISO	Seizures	NA	NA
HGNC:19941	GENE	AQP12A	NA	NA
GO:0045766	PHYS	positive regulation of angiogenesis	NA	NA
NCBIGene:100051016	GENE	GK	NA	NA
HP:0000689	DISO	Dental malocclusion	NA	NA
WormBase:WBGene00002054	GENE	ifb-2	NA	NA
NCBIGene:100017764	GENE	LMNA	NA	NA
HP:0001324	DISO	Muscle weakness	NA	NA
FlyBase:FBgn0031488	GENE	CG17265	NA	NA
HGNC:24926	GENE	CCDC85B	NA	NA
ZFIN:ZDB-GENE-050913-78	GENE	zgc:114081	NA	NA
ZFIN:ZDB-GENE-090312-52	GENE	si:rp71-1k13.6	NA	NA
NCBIGene:100055128	GENE	KEAP1	NA	NA
ZFIN:ZDB-GENE-060130-56	GENE	ccdc85b	NA	NA
NCBIGene:100525383	GENE	CCDC85B	NA	NA
HGNC:9547	GENE	PSMC1	NA	NA
NCBIGene:453097	GENE	PSMC1	NA	NA
ENSEMBL:ENSRNOG00000046782	GENE	ENSEMBL:ENSRNOG00000046782	NA	NA
GO:0030950	PHYS	establishment or maintenance of actin cytoskeleton polarity	NA	NA
MP:0005397	DISO	hematopoietic system phenotype	NA	NA
KEGG-path:maphsa04141	PHYS	Protein processing in endoplasmic reticulum	NA	NA
HP:0004325	DISO	Decreased body weight	NA	NA
MGI:1858308	GENE	Tnk2	NA	NA
GO:0016020	PHYS	membrane	NA	NA
HGNC:17378	GENE	NAGPA	NA	NA
UBERON:0002369	ANAT	adrenal gland	NA	NA
ZFIN:ZDB-GENE-031222-4	GENE	fosab	NA	NA
UBERON:0002107	ANAT	liver	NA	NA
HGNC:13177	GENE	IKZF2	NA	NA
FlyBase:FBgn0030659	GENE	CG9215	NA	NA
NCBIGene:100553558	GENE	LOC100553558	NA	NA
RGD:1562958	GENE	Rad23b	NA	NA
HGNC:1476	GENE	CAPN1	NA	NA
NCBIGene:693249	GENE	CAPN1	NA	NA
ZFIN:ZDB-GENE-040718-151	GENE	acp5b	NA	NA
NCBIGene:814720	GENE	PAP8	NA	NA
RGD:70893	GENE	Gk	NA	NA
WormBase:WBGene00016562	GENE	C41D11.3	NA	NA
WBPhenotype:0000050	DISO	embryonic lethal	NA	NA
NCBIGene:100021408	GENE	CRTAC1	NA	NA
ZFIN:ZDB-GENE-090312-28	GENE	crtac1b	NA	NA
RGD:620418	GENE	Fbxo6	NA	NA
ZFIN:ZDB-GENE-041212-85	GENE	fbxo44	NA	NA
RGD:1306530	GENE	Krt34	NA	NA
GO:0071280	PHYS	cellular response to copper ion	NA	NA
FlyBase:FBgn0014388	GENE	sty	NA	NA
MP:0002682	DISO	decreased mature ovarian follicle number	NA	NA
MGI:3648788	GENE	Gm5239	NA	NA
Xenbase:XB-GENE-6492280	GENE	krt16	NA	NA
ZFIN:ZDB-GENE-040426-2190	GENE	amfra	NA	NA
HGNC:3796	GENE	FOS	NA	NA
MGI:1920094	GENE	Kctd17	NA	NA
HGNC:25705	GENE	KCTD17	NA	NA
NCBIGene:100511671	GENE	TCF4	NA	NA
RGD:70987	GENE	Faf1	NA	NA
NCBIGene:100556583	GENE	faf1	NA	NA
RGD:2141	GENE	Aqp1	NA	NA
GO:0071288	PHYS	cellular response to mercury ion	NA	NA
NCBIGene:100068324	GENE	AQP7	NA	NA
NCBIGene:100608988	GENE	GK2	NA	NA
GO:0043066	PHYS	negative regulation of apoptotic process	NA	NA
WormBase:WBGene00002050	GENE	ifa-1	NA	NA
WBPhenotype:0001889	DISO	body wall muscle sarcomere morphology variant	NA	NA
FlyBase:FBgn0267821	GENE	da	NA	NA
Xenbase:XB-GENE-1011628	GENE	tcf4	NA	NA
FBcv:0002024	DISO	some die during third instar larval stage	NA	NA
NCBIGene:431637	GENE	KIAA1958	NA	NA
REACT:R-HSA-1247673	PHYS	Erythrocytes take up oxygen and release carbon dioxide	NA	NA
HP:0001640	DISO	Cardiomegaly	NA	NA
NCBIGene:100012723	GENE	PTPRO	NA	NA
MGI:1097152	GENE	Ptpro	NA	NA
ZFIN:ZDB-GENE-091113-22	GENE	si:dkeyp-50d11.2	NA	NA
HP:0002910	DISO	Elevated hepatic transaminases	NA	NA
GO:0031965	PHYS	nuclear membrane	NA	NA
NCBIGene:741338	GENE	AQP6	NA	NA
RGD:71100	GENE	Aqp6	NA	NA
NCBIGene:100016603	GENE	TCF4	NA	NA
MGI:3650789	GENE	Krtap31-2	NA	NA
Coriell:GM25347	GENO	NIGMS-GM25347	NA	NA
OMIM:610661.0002	DISO	NGLY1, ARG401TER	NA	NA
NCBIGene:100554748	GENE	usp15	NA	NA
NCBIGene:416884	GENE	TRAFD1	NA	NA
HGNC:24808	GENE	TRAFD1	NA	NA
ZFIN:ZDB-GENE-030131-7427	GENE	tnk1	NA	NA
HGNC:1144	GENE	BTRC	NA	NA
NCBIGene:100556263	GENE	rgs20	NA	NA
WormBase:WBGene00004347	GENE	rgs-4	NA	NA
HP:0000586	DISO	Shallow orbits	NA	NA
NCBIGene:100429275	GENE	RGS17	NA	NA
MGI:1923709	GENE	Car12	NA	NA
NCBIGene:614323	GENE	CA12	NA	NA
WormBase:WBGene00001345	GENE	fos-1	NA	NA
WBPhenotype:0001952	DISO	germline nuclear positioning variant	NA	NA
NCBIGene:512355	GENE	TRAF2	NA	NA
HGNC:22968	GENE	KRTAP10-3	NA	NA
HGNC:637	GENE	AQP4	NA	NA
GO:0016323	PHYS	basolateral plasma membrane	NA	NA
Xenbase:XB-GENE-976969	GENE	rgs20	NA	NA
UBERON:0000996	ANAT	vagina	NA	NA
MGI:1195271	GENE	Aqp8	NA	NA
NCBIGene:100014669	GENE	AQP8	NA	NA
HP:0003198	DISO	Myopathy	NA	NA
WormBase:WBGene00000179	GENE	aqp-11	NA	NA
ZFIN:ZDB-GENE-000616-13	GENE	appa	NA	NA
ZP:0000574	DISO	abnormal(ly) disrupted central nervous system development	NA	NA
RGD:1309899	GENE	Rad23a	NA	NA
WormBase:WBGene00019259	GENE	H34C03.2	NA	NA
WormBase:WBGene00015688	GENE	C10G11.8	NA	NA
ZFIN:ZDB-GENE-040718-128	GENE	rgs20	NA	NA
FlyBase:FBgn0028743	GENE	Dhit	NA	NA
FlyBase:FBgn0051528	GENE	CG31528	NA	NA
NCBIGene:100622592	GENE	UBQLN1	NA	NA
WormBase:WBGene00016539	GENE	madd-2	NA	NA
NCBIGene:100157515	GENE	MID2	NA	NA
HGNC:20595	GENE	MTUS2	NA	NA
ZFIN:ZDB-GENE-060130-237	GENE	mtus2b	NA	NA
FlyBase:FBgn0261647	GENE	Axud1	NA	NA
ZP:0004542	DISO	abnormal(ly) mislocalised otolith	NA	NA
MONARCH:APO_0000144APO_0000003	GENO	telomere length:decreased	NA	NA
HP:0000240	DISO	Abnormality of skull size	NA	NA
NCBIGene:100623722	GENE	GNS	NA	NA
HGNC:4422	GENE	GNS	NA	NA
WormBase:WBGene00002783	GENE	let-607	NA	NA
Xenbase:XB-GENE-959045	GENE	creb3	NA	NA
NCBIGene:711719	GENE	AQP2	NA	NA
RGD:2142	GENE	Aqp2	NA	NA
NCBIGene:100018582	GENE	LOC100018582	NA	NA
SGD:S000001024	GENE	GUT1	NA	NA
HGNC:25818	GENE	BRD9	NA	NA
UBERON:0002358	ANAT	peritoneum	NA	NA
KEGG-path:maphsa04924	PHYS	Renin secretion	NA	NA
ZFIN:ZDB-GENE-030131-8486	GENE	si:ch211-202a12.4	NA	NA
NCBIGene:395518	GENE	MAFK	NA	NA
MGI:3779917	GENE	Gm9507	NA	NA
REACT:R-HSA-532668	PHYS	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	NA	NA
RGD:2144	GENE	Aqp5	NA	NA
GO:0042476	PHYS	odontogenesis	NA	NA
NCBIGene:465314	GENE	PTPRO	NA	NA
HGNC:9678	GENE	PTPRO	NA	NA
NCBIGene:828121	GENE	AT7SL-1	NA	NA
NCBIGene:100565461	GENE	LOC100565461	NA	NA
NCBIGene:818691	GENE	UBP5	NA	NA
SGD:S000003733	GENE	UBP12	NA	NA
WormBase:WBGene00002051	GENE	ifa-3	NA	NA
GO:0003712	PHYS	transcription cofactor activity	NA	NA
REACT:R-HSA-1430728	PHYS	Metabolism	NA	NA
HGNC:6204	GENE	JUN	NA	NA
HP:0000252	DISO	Microcephaly	NA	NA
MGI:3609478	GENE	Aqp1<tm1Ask>/Aqp1<tm1Ask>; Aqp7<tm1.1Suc>/Aqp7<tm1.1Suc> [involves: 129S2/SvPas * C57BL/6J]	NA	NA
MP:0002988	DISO	decreased urine osmolality	NA	NA
MP:0002109	DISO	abnormal limb morphology	NA	NA
HGNC:638	GENE	AQP5	NA	NA
RGD:1308518	GENE	Ngly1	NA	NA
NCBIGene:533736	GENE	NGLY1	NA	NA
HP:0002180	DISO	Neurodegeneration	NA	NA
SGD:S000000763	GENE	RAD23	NA	NA
NCBIGene:834794	GENE	TIP2;3	NA	NA
ZFIN:ZDB-GENE-070112-1802	GENE	aqp8a.2	NA	NA
MGI:96911	GENE	Mafg	NA	NA
Xenbase:XB-GENE-989896	GENE	mafg	NA	NA
HP:0001006	DISO	Hypotrichosis	NA	NA
MGI:1928387	GENE	B4galt4	NA	NA
NCBIGene:716618	GENE	CAPN1	NA	NA
NCBIGene:100026693	GENE	LOC100026693	NA	NA
HGNC:894	GENE	AVP	NA	NA
ZFIN:ZDB-GENE-060929-872	GENE	gucd1	NA	NA
MGI:105128	GENE	Rad23b	NA	NA
NCBIGene:694328	GENE	CSRNP1	NA	NA
HGNC:1371	GENE	CA12	NA	NA
NCBIGene:827846	GENE	ACA4	NA	NA
HP:0000752	DISO	Hyperactivity	NA	NA
HGNC:4839	GENE	HCFC1	NA	NA
:.well-known/genid/person-3374-2	GENO	affected female sibling of proband with Congenital disorder of deglycosylation	NA	NA
REACT:R-HSA-1237044	PHYS	Erythrocytes take up carbon dioxide and release oxygen	NA	NA
HP:0002597	DISO	Abnormality of the vasculature	NA	NA
HGNC:31862	GENE	NOTCH2NL	NA	NA
ZFIN:ZDB-GENE-990415-47	GENE	dld	NA	NA
NCBIGene:837516	GENE	SK41	NA	NA
ZFIN:ZDB-GENE-090312-2	GENE	si:dkeyp-80c12.7	NA	NA
Xenbase:XB-GENE-5992991	GENE	ccdc136	NA	NA
SGD:S000002608	GENE	VPS64	NA	NA
FlyBase:FBgn0034068	GENE	casp	NA	NA
NCBIGene:531770	GENE	FAF1	NA	NA
MGI:109419	GENE	Faf1	NA	NA
FBbt:00005397PHENOTYPE	DISO	Drosophila embryonic epidermis phenotype	NA	NA
FBbt:00005209PHENOTYPE	DISO	Drosophila multidendritic neuron phenotype	NA	NA
NCBIGene:705939	GENE	LOC705939	NA	NA
RGD:1307359	GENE	Brd9	NA	NA
ZFIN:ZDB-GENE-060502-1	GENE	brd9	NA	NA
NCBIGene:100566441	GENE	lingo1	NA	NA
MGI:3649356	GENE	Gm11808	NA	NA
NCBIGene:100514576	GENE	ADAMTSL4	NA	NA
RGD:1596869	GENE	Ccdc36	NA	NA
ZFIN:ZDB-GENE-130531-80	GENE	kctd17	NA	NA
WormBase:WBGene00000149	GENE	apl-1	NA	NA
ZFIN:ZDB-GENE-020220-1	GENE	appb	NA	NA
NCBIGene:424673	GENE	JUN	NA	NA
MGI:1925013	GENE	Krtap10-4	NA	NA
NCBIGene:100154708	GENE	GUCD1	NA	NA
ZFIN:ZDB-GENE-040426-2942	GENE	creb3l3l	NA	NA
NCBIGene:100142689	GENE	CREB3	NA	NA
HP:0002090	DISO	Pneumonia	NA	NA
NCBIGene:827446	GENE	TIP2;2	NA	NA
GO:0070295	PHYS	renal water absorption	NA	NA
FlyBase:FBgn0046332	GENE	gskt	NA	NA
NCBIGene:100551981	GENE	psmc1	NA	NA
NCBIGene:100146516	GENE	UBXN2B	NA	NA
FlyBase:FBgn0033179	GENE	p47	NA	NA
CL:0000655	ANAT	secondary oocyte	NA	NA
FBbt:00004215PHENOTYPE	DISO	photoreceptor cell R2 phenotype	NA	NA
NCBIGene:100021009	GENE	FAF1	NA	NA
SGD:S000002249	GENE	UBX3	NA	NA
MGI:1918081	GENE	Krtap31-1	NA	NA
RGD:1591758	GENE	LOC680442	NA	NA
NCBIGene:713114	GENE	GSK3B	NA	NA
ZFIN:ZDB-GENE-041114-103	GENE	b4galt4	NA	NA
FlyBase:FBgn0016917	GENE	Stat92E	NA	NA
WormBase:WBGene00010251	GENE	sta-2	NA	NA
HP:0000508	DISO	Ptosis	NA	NA
MGI:1915388	GENE	Mtus2	NA	NA
FlyBase:FBgn0267972	GENE	Der-1	NA	NA
GO:0005813PHENOTYPE	PHYS	centrosome phenotype	NA	NA
MP:0004274	DISO	abnormal embryonic/fetal subventricular zone morphology	NA	NA
FBbt:00000605PHENOTYPE	DISO	Drosophila A1-7 ventral longitudinal muscle 4 phenotype	NA	NA
HP:0006270	DISO	Hypoplastic spleen	NA	NA
NCBIGene:830296	GENE	ACA3	NA	NA
ZFIN:ZDB-GENE-080327-16	GENE	lingo1a	NA	NA
HGNC:18024	GENE	FSD2	NA	NA
UBERON:0004511	ANAT	skeletal muscle tissue of rectus abdominis	NA	NA
HP:0012531	DISO	Pain	NA	NA
WormBase:WBGene00000170	GENE	aqp-2	NA	NA
NCBIGene:100567887	GENE	ca12	NA	NA
FlyBase:FBgn0038956	GENE	CG5379	NA	NA
Xenbase:XB-GENE-483338	GENE	nfe2l3	NA	NA
ClinVarVariant:221576	VARI	NM_018297.3(NGLY1):c.931G>A (p.Glu311Lys)	NA	NA
MONDO:0014109	DISO	NGLY1-deficiency	NA	NA
WormBase:WBGene00002053	GENE	ifb-1	NA	NA
SGD:S000005060	GENE	DMA2	NA	NA
WBPhenotype:0000046	DISO	pace of P lineage defective early emb	NA	NA
UBERON:0002370	ANAT	thymus	NA	NA
NCBIGene:100145893	GENE	AQP6	NA	NA
HGNC:3219	GENE	EFEMP2	NA	NA
HP:0000776	DISO	Congenital diaphragmatic hernia	NA	NA
FBbt:00000406PHENOTYPE	DISO	embryonic/larval spiracle phenotype	NA	NA
NCBIGene:820142	GENE	CDC48	NA	NA
NCBIGene:821720	GENE	AT3G21660	NA	NA
GO:0051458	PHYS	corticotropin secretion	NA	NA
NCBIGene:697351	GENE	SRPK2	NA	NA
SGD:S000004829	GENE	SKY1	NA	NA
MGI:1913951	GENE	Spryd4	NA	NA
NCBIGene:747061	GENE	SPRYD4	NA	NA
FlyBase:FBgn0001297	GENE	kay	NA	NA
RGD:1596048	GENE	LOC690460	NA	NA
NCBIGene:783679	GENE	KRTAP10-8	NA	NA
HP:0002808	DISO	Kyphosis	NA	NA
HGNC:9812	GENE	RAD23A	NA	NA
ZFIN:ZDB-GENE-100409-1	GENE	aqp1a.2	NA	NA
FlyBase:FBgn0259729	GENE	CG42383	NA	NA
RGD:621097	GENE	Psmc1	NA	NA
FlyBase:FBgn0051721	GENE	Trim9	NA	NA
FlyBase:FBgn0001291	GENE	Jra	NA	NA
FBcv:0002041	DISO	some die during embryonic stage	NA	NA
NCBIGene:520694	GENE	LINGO1	NA	NA
NCBIGene:100567659	GENE	aqp1	NA	NA
WormBase:WBGene00001746	GENE	gsk-3	NA	NA
WBPhenotype:0000764	DISO	embryonic cell organization biogenesis variant	NA	NA
MGI:1891209	GENE	Efemp2	NA	NA
MP:0004181	DISO	abnormal carotid artery morphology	NA	NA
WBPhenotype:0000697	DISO	protruding vulva	NA	NA
ZFIN:ZDB-GENE-990714-4	GENE	gsk3b	NA	NA
NCBIGene:540143	GENE	GK2	NA	NA
ZFIN:ZDB-GENE-010319-31	GENE	siah1	NA	NA
ZFIN:ZDB-GENE-131121-552	GENE	fosaa	NA	NA
HGNC:13607	GENE	FBXW11	NA	NA
UBERON:0001235	ANAT	adrenal cortex	NA	NA
WormBase:WBGene00004344	GENE	rgs-1	NA	NA
Xenbase:XB-GENE-984104	GENE	rgs17	NA	NA
NCBIGene:828023	GENE	SK32	NA	NA
HGNC:16776	GENE	KRTAP4-12	NA	NA
HP:0011014	DISO	Abnormal glucose homeostasis	NA	NA
HGNC:12458	GENE	UBA52	NA	NA
HP:0012311	DISO	Monocytosis	NA	NA
ZFIN:ZDB-GENE-040426-2814	GENE	zgc:55262	NA	NA
WormBase:WBGene00007574	GENE	C14B1.3	NA	NA
NCBIGene:513023	GENE	FBXO6	NA	NA
GO:0030424	PHYS	axon	NA	NA
NCBIGene:100065814	GENE	BACH2	NA	NA
NCBIGene:707028	GENE	KIAA1958	NA	NA
RGD:1310951	GENE	RGD1310951	NA	NA
ZFIN:ZDB-GENE-980526-29	GENE	dla	NA	NA
ZP:0007682	DISO	abnormal(ly) irregular spatial pattern secondary motor neuron	NA	NA
UBERON:0000006	ANAT	islet of Langerhans	NA	NA
UBERON:0000081	ANAT	metanephros	NA	NA
NCBIGene:407217	GENE	EGFR	NA	NA
ZFIN:ZDB-GENE-030918-1	GENE	egfra	NA	NA
MGI:1913276	GENE	Ngly1	NA	NA
MGI:105126	GENE	Rad23a	NA	NA
NCBIGene:534935	GENE	TCF4	NA	NA
RGD:69271	GENE	Tcf4	NA	NA
SGD:S000005471	GENE	MDY2	NA	NA
NCBIGene:825873	GENE	AT4G05250	NA	NA
HP:0001650	DISO	Aortic valve stenosis	NA	NA
FBbt:00000825PHENOTYPE	DISO	Drosophila abdominal 5 ventral acute muscle 2 phenotype	NA	NA
ZFIN:ZDB-GENE-030131-2411	GENE	hcfc1b	NA	NA
ZP:0003300	DISO	abnormal(ly) shortened Meckel's cartilage	NA	NA
MGI:1345634	GENE	Amfr	NA	NA
NCBIGene:825874	GENE	AT4G05260	NA	NA
NCBIGene:530189	GENE	RAD23B	NA	NA
WormBase:WBGene00013924	GENE	rad-23	NA	NA
WormBase:WBGene00018586	GENE	ubxn-3	NA	NA
ZFIN:ZDB-GENE-091214-3	GENE	lingo4b	NA	NA
NCBIGene:714985	GENE	LINGO1	NA	NA
HP:0004326	DISO	Cachexia	NA	NA
NCBIGene:100519275	GENE	CSRNP1	NA	NA
MGI:2387989	GENE	Csrnp1	NA	NA
:.well-known/genid/genoGM25340	GENO	NGLY1;NGLY1(ARG401TER;c.1891delC) [GM25340]	NA	NA
FlyBase:FBgn0003137	GENE	Ppn	NA	NA
MGI:1354695	GENE	Fbxw7	NA	NA
MP:0000852	DISO	small cerebellum	NA	NA
NCBIGene:100025904	GENE	DERL1	NA	NA
RGD:1311835	GENE	Derl1	NA	NA
MGI:2443788	GENE	Engase	NA	NA
HGNC:16926	GENE	KRTAP9-2	NA	NA
GO:0005829	PHYS	cytosol	NA	NA
GO:0030104	PHYS	water homeostasis	NA	NA
NCBIGene:100562703	GENE	ngly1	NA	NA
FBcv:0001347	DISO	phenotype	NA	NA
HP:0003758	DISO	Reduced subcutaneous adipose tissue	NA	NA
WormBase:WBGene00017327	GENE	F10C1.8	NA	NA
RGD:1565584	GENE	Crebzf	NA	NA
MGI:2675296	GENE	Crebzf	NA	NA
Xenbase:XB-GENE-482228	GENE	jun	NA	NA
HP:0001508	DISO	Failure to thrive	NA	NA
NCBIGene:100018430	GENE	LOC100018430	NA	NA
ZFIN:ZDB-GENE-040801-53	GENE	zgc:100832	NA	NA
RGD:1597571	GENE	Gucd1	NA	NA
MGI:101857	GENE	Usp15	NA	NA
NCBIGene:452035	GENE	USP15	NA	NA
WormBase:WBGene00003052	GENE	lmn-1	NA	NA
NCBIGene:100622826	GENE	LOC100622826	NA	NA
NCBIGene:421088	GENE	AQP4	NA	NA
WormBase:WBGene00002052	GENE	ifa-4	NA	NA
NCBIGene:453595	GENE	FSD2	NA	NA
NCBIGene:100066898	GENE	KRT33A	NA	NA
NCBIGene:832347	GENE	AT5G22840	NA	NA
HP:0002650	DISO	Scoliosis	NA	NA
RGD:68344	GENE	Uba52	NA	NA
NCBIGene:100561817	GENE	LOC100561817	NA	NA
HP:0012153	DISO	Hypotriglyceridemia	NA	NA
HP:0100689	DISO	Decreased corneal thickness	NA	NA
ZP:0000038	DISO	abnormal(ly) edematous pericardium	NA	NA
MONARCH:APO_0000141APO_0000004	GENO	critical cell size at START (G1 cell-size checkpoint):increased	NA	NA
HGNC:3236	GENE	EGFR	NA	NA
NCBIGene:282653	GENE	AQP1	NA	NA
CL:0000083	ANAT	epithelial cell of pancreas	NA	NA
HP:0001635	DISO	Congestive heart failure	NA	NA
SGD:S000000154	GENE	SHP1	NA	NA
NCBIGene:698001	GENE	UBXN2B	NA	NA
ZFIN:ZDB-GENE-040912-106	GENE	aqp8a.1	NA	NA
FBbt:00005684PHENOTYPE	DISO	Drosophila heart primordium phenotype	NA	NA
RGD:1310868	GENE	Engase	NA	NA
MGI:97308	GENE	Nfe2	NA	NA
NCBIGene:100157948	GENE	NFE2	NA	NA
ClinVarVariant:221580	VARI	NM_018297.3(NGLY1):c.1169G>C (p.Arg390Pro)	NA	NA
HP:0000711	DISO	Restlessness	NA	NA
HGNC:3578	GENE	FAF1	NA	NA
GO:0019904	PHYS	protein domain specific binding	NA	NA
HGNC:6448	GENE	KRT31	NA	NA
KEGG-path:maphsa04964	PHYS	Proximal tubule bicarbonate reclamation	NA	NA
HGNC:11366	GENE	STAT5A	NA	NA
RGD:1591746	GENE	Krtap31-1	NA	NA
FlyBase:FBgn0262975	GENE	cnc	NA	NA
MGI:1339958	GENE	Nfe2l3	NA	NA
RGD:1309531	GENE	Maff	NA	NA
RGD:619953	GENE	Mafg	NA	NA
WormBase:WBGene00017733	GENE	ubxn-1	NA	NA
HGNC:10857	GENE	SIAH1	NA	NA
HP:0001271	DISO	Polyneuropathy	NA	NA
GO:0071456	PHYS	cellular response to hypoxia	NA	NA
UBERON:0006862	ANAT	diaphysis of femur	NA	NA
HGNC:12463	GENE	UBB	NA	NA
MP:0020399	DISO	enhanced megakaryocyte emperipolesis	NA	NA
RGD:1596032	GENE	LOC690478	NA	NA
ClinVarVariant:221577	VARI	NM_018297.3(NGLY1):c.1604G>A (p.Trp535Ter)	NA	NA
NCBIGene:28717352	GENE	AT1G53980	NA	NA
NCBIGene:100015077	GENE	KRT40	NA	NA
HGNC:640	GENE	AQP7	NA	NA
FBbt:00000033PHENOTYPE	DISO	Drosophila telson phenotype	NA	NA
ZFIN:ZDB-GENE-030131-5345	GENE	traf2b	NA	NA
ZFIN:ZDB-GENE-071120-2	GENE	traf2a	NA	NA
NCBIGene:455185	GENE	NFE2L1	NA	NA
NCBIGene:100620791	GENE	TRIP6	NA	NA
HGNC:12311	GENE	TRIP6	NA	NA
NCBIGene:100012532	GENE	UBA52	NA	NA
Xenbase:XB-GENE-484627	GENE	mip	NA	NA
NCBIGene:426725	GENE	AQP11	NA	NA
FBbt:00005378PHENOTYPE	DISO	wing margin phenotype	NA	NA
HGNC:29941	GENE	GATAD1	NA	NA
NCBIGene:714405	GENE	FAF1	NA	NA
WormBase:WBGene00006718	GENE	ubc-23	NA	NA
MP:0009339	DISO	decreased splenocyte number	NA	NA
WormBase:WBGene00009164	GENE	hrdl-1	NA	NA
NCBIGene:396966	GENE	UBC	NA	NA
ZFIN:ZDB-GENE-040801-100	GENE	trim101	NA	NA
NCBIGene:100071225	GENE	TRIM54	NA	NA
GO:0005789	PHYS	endoplasmic reticulum membrane	NA	NA
MP:0001417	DISO	decreased exploration in new environment	NA	NA
NCBIGene:780781	GENE	LOC780781	NA	NA
RGD:1305515	GENE	Rgs17	NA	NA
NCBIGene:737204	GENE	RGS17	NA	NA
NCBIGene:828304	GENE	PUX3	NA	NA
NCBIGene:748891	GENE	AQP11	NA	NA
WBPhenotype:0000119	DISO	protein expression increased	NA	NA
WBPhenotype:0001719	DISO	unfolded protein response variant	NA	NA
NCBIGene:703803	GENE	DERL1	NA	NA
ZFIN:ZDB-GENE-040426-2793	GENE	derl1	NA	NA
HP:0005303	DISO	Aortic arch calcification	NA	NA
NCBIGene:100516292	GENE	IKZF3	NA	NA
WormBase:WBGene00013970	GENE	klu-1	NA	NA
UBERON:0000966	ANAT	retina	NA	NA
MGI:1923551	GENE	Trafd1	NA	NA
UBERON:0001987	ANAT	placenta	NA	NA
MGI:3781428	GENE	Gm3250	NA	NA
RGD:2318639	GENE	LOC100365646	NA	NA
ZFIN:ZDB-GENE-041001-139	GENE	bach2b	NA	NA
NCBIGene:705838	GENE	CA12	NA	NA
FlyBase:FBgn0259794	GENE	sinah	NA	NA
NCBIGene:465153	GENE	SIAH1	NA	NA
MONARCH:APO_0000095APO_0000002	GENO	chemical compound accumulation:abnormal	NA	NA
HP:0004380	DISO	Aortic valve calcification	NA	NA
ZFIN:ZDB-GENE-140106-91	GENE	trip6	NA	NA
NCBIGene:615869	GENE	TRIP6	NA	NA
NCBIGene:100525819	GENE	FGGY	NA	NA
NCBIGene:837324	GENE	ACA5	NA	NA
FBbt:00002941PHENOTYPE	DISO	Drosophila abdominal 8 ventral denticle belt phenotype	NA	NA
MP:0009873	DISO	abnormal aorta tunica media morphology	NA	NA
FBbt:00001675PHENOTYPE	DISO	Drosophila embryonic/larval heart phenotype	NA	NA
NCBIGene:100126278	GENE	AQP5	NA	NA
ZFIN:ZDB-GENE-041014-85	GENE	si:dkey-88n24.5	NA	NA
FBbt:00000034PHENOTYPE	DISO	Drosophila egg phenotype	NA	NA
HGNC:13585	GENE	FBXO6	NA	NA
NCBIGene:100071005	GENE	UBA52	NA	NA
NCBIGene:100026605	GENE	NFE2L2	NA	NA
RGD:1311972	GENE	Nfe2l1	NA	NA
HP:0100545	DISO	Arterial stenosis	NA	NA
MP:0011643	DISO	abnormal tendon collagen fibril morphology	NA	NA
NCBIGene:100629869	GENE	AQP6	NA	NA
FBbt:00005036PHENOTYPE	DISO	tracheal pit phenotype	NA	NA
FBbt:00005805PHENOTYPE	DISO	Drosophila Bolwig organ phenotype	NA	NA
MP:0001405	DISO	impaired coordination	NA	NA
NCBIGene:100522951	GENE	NGLY1	NA	NA
NCBIGene:837150	GENE	GSK1	NA	NA
